,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
206,Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.995051768,1776.28649108948,1886.7865890547698,1967.8755217089001,1977.5822276525303,2084.23781599327,2188.72628771171,2397.6501744849697,2461.08780824893,2504.3159183455105,2648.42715507855,2803.35746239042,2935.6594627737395,3090.62407144541,3245.03843395758,3437.78805669938,3669.80834963975,3876.12343595526,3993.36963604284,3809.61174608248,3900.2688682322205,4216.37340803469,3805.8956403603706,3838.36005087359,4427.448590143329,4434.474994677879,4757.05714578161,4598.85002570756,4474.6788151622995,4350.06606227588,4142.448609240871,
207,Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.70014620767,1599.2064225170498,1608.58900783333,1621.10139435903,1609.1010145362,1687.00568567773,1708.8010146199201,1749.5383411959601,1830.11364655568,1927.62824308548,1999.4713386161102,2080.78915100038,2064.22952231147,2165.88941959296,2269.64126525561,2379.57033883869,2444.33033507418,2513.6395434739397,2587.11748099237,2606.83823358733,2652.86079189005,2669.51708596393,2739.41900043656,2742.42073611368,2830.6973088035497,2971.34681699748,3075.93735141524,3203.90636811769,3388.94631130208,3503.6175482752,3502.8200041367895,
208,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23820.1752021219,25535.756227246402,27027.5306618144,30069.316180919,33066.0857154059,35107.568463734,36891.1621022864,39332.0657574551,37602.1779484559,40007.5067872125,43833.2209634865,43136.4302832781,45120.4076999013,48756.562551375304,54301.6977527417,58717.217149499294,63910.0846986138,68628.38258807799,67576.86283047679,66149.0046454714,75294.35655382,80052.3914982651,82064.96119108361,83001.78780137071,84423.1913432675,86974.74762306269,89417.34902083241,95350.43567480211,100581.158024992,102573.40176825199,98520.0295434221,
209,Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.38561369002,1458.9456889245098,1634.7657543351502,1691.75727907893,1815.6220793072698,1983.96114614244,1995.88243999613,1957.4217133486602,1950.2250256163602,1915.3746064034199,1633.6144211676599,1495.60601160949,1437.82463758087,1519.68490510167,1622.54987912086,1723.0673997418698,1818.32755751358,1906.54475235642,2010.6060280129898,2030.0753947309197,2177.1147076057396,2324.07367209321,2349.60879217402,2451.02332851887,2454.93054654717,2446.4991942977804,2548.6299645008303,2663.93950830045,2762.41641187812,2773.51236296948,2619.0615016917,
210,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.911853080949,815.5613718032671,675.69705085021,704.260443583472,708.4314735326151,666.326337076307,689.0327723713029,656.688055850168,668.807528916734,652.9798874991079,693.011988587558,639.625381264198,786.369901943518,835.957177085289,875.879113735505,908.4690577370669,944.7689676438139,1020.2501988397901,1070.5134741970699,1088.3742921093801,1134.0882025939802,1203.21063825736,1405.57337746676,1746.5557373903698,1787.64683702698,1586.6897540866598,1596.6187994255301,1633.73073779599,1694.32647288051,1777.3038928330398,1727.10501781802,
211,El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2926.5751910189897,3029.29621111117,3270.5078948921196,3494.98173417049,3689.10305949452,3898.0307390063203,3958.4728322838796,4114.94528757089,4233.70193010349,4352.34872052089,4466.89622730258,4574.67101474036,4692.30731825899,4828.40190238636,4977.8067995456895,5247.3115565935905,5615.68672543057,5848.36915211128,6063.148511875699,5956.677445911209,6126.97339476277,6465.808489260799,6541.21616386338,6877.14637566515,7233.1952211983,7597.689173516941,8038.62979428837,8454.052166905709,8822.5507744192,9147.261066292049,8420.48620512522,
212,San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43193.743232580295,46437.3911901374,50821.921254298795,52473.6494447695,55887.3731588653,56226.2496546212,58684.5061682967,62176.327917450304,64812.4483017616,68467.4004074651,74368.2719999965,74527.862927686,66491.1545124906,62777.53265696309,57954.4296788917,54450.4840286607,53465.094018955,55432.0699369456,55614.622171424504,57455.563369947005,58867.0133632425,61006.8482048258,63420.327135217405,,
213,Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.035746876866,931.0427211406098,1082.88587894515,1135.54299817583,1079.1124426825802,1156.65130160161,1236.62580507746,1245.74388472777,
214,Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.5071086547605,5223.60347644115,5716.20504828989,5996.36171379994,5529.6514451557105,6019.11492628876,6481.9926123849,7224.61832047595,7645.78577655798,8487.604645299929,9181.68830136227,10209.1835204463,11236.2250771166,12632.0778382091,12533.9654665528,12798.2721299571,13746.9250214832,13933.8446248778,14629.006797233998,14659.579509885702,14928.467038716699,15858.0962718127,16611.023740948,17698.0495086667,18842.5260621411,19107.2003013664,
215,Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802.9628440073002,1823.08068148409,1812.2489804466397,1796.2164241205899,1805.2855501673102,1858.2160446180999,1938.4090474044897,1997.27427016719,2017.23232015596,2039.73989989684,2103.2659334607897,2183.9360087746,2293.4136268885395,2370.8355469022304,2527.8023430521,2692.0255146111103,2864.9445055450105,3040.7914528197603,3175.85307496038,3208.05948956847,3342.2149244153998,3462.8825044321698,3451.4525259755897,3624.9671952165995,3786.0804656341206,3775.64813186603,3802.94793661493,3866.3963676015,3966.67513268824,4038.77273562255,3907.5192879342403,
216,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910.54254327568,2944.009609381,3020.9480051373403,2844.51699642492,1519.14231359104,2099.2368588466397,1495.50975414434,1234.72557564895,,,,,,
217,Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.9395556235897,1824.0995907227102,1813.3603241967899,1797.4109257279101,1806.45908085258,1859.3649327324697,1939.60667081337,1998.6285314730499,2018.69580793865,2041.2136867619897,2104.7549627382,2185.3735280921696,2294.8387760700502,2372.14756180412,2529.0582327235397,2693.41550325886,2866.4820754921,3042.50965435534,3177.49730195414,3209.6479693256106,3343.87201339592,3464.6897165428495,3453.1948766691803,3626.75432728709,3787.97520497937,3777.5516583559497,3804.97341515012,3868.53601273447,3968.84879518134,4040.95439599989,3909.4126647190706,
218,Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10306.3463555618,10811.4458286686,11339.8080078578,11944.4658723798,13090.9789385729,13946.5364397221,15598.180627201798,17138.2197967769,18386.3939581404,18526.6966638356,19819.3744656019,21241.3546503151,22100.8617168447,22405.995384639904,22361.5136152283,19560.9467522611,19197.2171251113,20440.6724188236,21003.6989363154,21411.5310149939,20125.256087728798,
219,Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.8149541901398,1880.4743799974103,2001.19931301347,2087.5972070783,2250.6334363544897,2464.32094404129,2540.24760106251,2722.65661386723,2734.0053919294,2876.87523455072,2997.20127372139,2954.73599678325,3319.0753299559,3817.1903159276294,3837.4925282079903,3889.5275179797295,3952.9453940345597,4089.15666556115,4174.72727243553,4273.84199068496,
220,Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6612.52571960431,6887.44963540659,6943.98228607235,6518.105318654721,6771.773089435239,6808.1199507745805,6902.80582291204,7329.306727541941,7488.728956773341,7401.294608386909,7634.37506897294,8033.4684501498705,8290.67474808246,8871.60523126091,9769.86504832506,10405.6786663813,11210.7956395906,11960.9797390978,12552.9764862972,12880.641306490601,13548.5332311099,14475.0726056728,15785.123567223602,16815.1104323619,17261.0755848226,17210.2703419313,15062.4412909026,18283.6883894232,19461.9765178867,19841.807806220502,16734.7475490473,
221,Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7172.2851675414695,7467.04778369636,8067.91349530701,8692.95733812091,9404.87851543333,10086.1347613205,10623.006983763,10714.1771288139,11376.555924366201,12385.988433513701,13312.203306833999,14181.121840856698,15226.3384286297,16639.3941239799,18914.02796042,21222.3803347842,23725.8577558996,23080.586535550498,25302.2327160354,26145.8893829396,26888.348099668197,27915.4332088556,28929.526363289,29964.8886109408,29645.7418912454,30061.5514717196,31214.5925736482,31966.554843408398,31356.458282425,
222,Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13620.496828841202,14304.3557197526,15282.7776783034,16056.0507296246,17083.2517215913,18001.2291555596,18948.2038933955,20241.5256786998,21112.375224886,22760.9469717198,23852.6430383942,25720.4495520146,27570.1451925507,29604.2914690241,27537.758461263198,27826.872343755298,28931.383323805,29042.8202729641,29973.6993541529,30870.0236667425,31628.247175832003,33936.0440637175,36507.553041653104,38961.5443523867,40670.8778673103,39768.632791515294,
223,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20414.1166714513,20720.8957048454,20825.0603811923,20757.405459685902,21877.8024984667,23094.0519589745,23927.5143864562,24805.8245735106,25887.8381771631,27471.5582721119,29618.2792561377,29927.599271183903,30926.5055989396,31814.8635093299,33858.611426344905,34244.4650156257,37730.163745521604,40905.1458740502,42158.2956995539,40279.4615973941,42223.9196702844,44608.5802614915,45432.431969276106,46312.3923824667,47184.669133818206,49103.13343387059,50430.25281960519,51947.954247824404,53521.6306428288,54598.780354148395,55037.7239019554,
224,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516.2747809974703,3599.2065595550202,3704.76064378874,3819.14507237604,3906.6956499505604,4094.41470414454,4244.080113688839,4371.2110961152,4459.12200354534,4590.54418713568,4721.969562394579,4837.106053724,5101.42952973323,5378.04199868851,5703.5057652346395,6208.026548503381,6743.029544932509,7185.80993113114,7334.444911712209,7452.68629709854,7771.3314393273295,8057.56380133461,8266.49172472382,8708.44027948732,8798.29399019978,8813.00878153511,8705.84316961283,8408.035915396758,8725.16279270436,9018.85428202091,8865.74021921105,
225,Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32614.5202553181,34232.355106759,37233.9683840429,32878.440881633396,32478.298963934398,38858.581463301096,38211.8331867085,38230.0318635575,37914.1229673613,36190.6639121767,,,
226,Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8960.516301696229,9393.30061059155,10248.2546445623,10911.519186617299,10764.6944418525,10740.6059979309,11307.9728530684,12736.635733661698,13691.9390878244,13874.4235040713,14271.419981686799,14240.7537802014,14200.5851911352,13767.6770632411,13786.2865427819,15424.3274000404,17027.8441744009,19209.1583372974,18738.6110373725,18599.625474688302,19387.8625271702,21922.7395312636,21565.0379982842,22369.3912169768,23889.7837988235,24067.1946265363,25681.312707755602,27309.7621128652,28190.4768738254,28778.7914423181,25767.612951041203,
227,Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21235.7429605901,19374.078126791002,20119.5319548634,22029.9612297006,24098.8506584398,26353.1702312804,27060.5896570252,28837.02644111,30488.105168334398,22285.7967837505,
229,Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.934616867857,758.4673573916749,811.5086974679739,678.13338098408,738.3980354835429,738.2610422735021,742.9057806581869,772.053296977481,806.3708398559301,783.830536457343,765.5832568998931,841.1318950658031,891.9227225716901,1002.7953577160199,1325.09610042437,1545.7394123071201,1547.58505903577,1586.39517827262,1612.14549869414,1637.8043411597598,1819.69507191267,1797.74979651577,1730.7939636133801,1569.05870411625,1677.0903310444,1820.0599087617002,1664.5125859939099,1587.03232784726,1614.16828691983,1646.42839054023,1602.35842405352,
230,East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.2373825332502,1601.6295249223099,1780.3216280245801,1985.8712256434699,2207.0985869279803,2437.8805264707503,2667.61471703926,2862.93460795771,2884.32882540786,3063.3737286408,3327.8711714659803,3587.4638189642797,3888.1448621933205,4260.71539924633,4717.6480936529,5279.627262681261,5958.62473297181,6786.91098859018,7432.5230937585,7985.789925086171,8790.033747797192,9641.70496281182,10442.7878328935,11031.6458620497,11535.9505524803,11859.783507042099,12375.269282745601,13047.0841019261,14120.1206909633,15101.3011711504,15343.3688143392,
231,Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6931.480265929251,6738.39789677418,6282.17689909843,6122.845843760071,5663.85506583214,5749.538282087779,5889.106435941209,6162.340042050821,5790.562838680749,5997.22807826452,6643.194430406121,7022.01205749927,7522.98472611542,8229.68693489771,9177.91328515817,10196.2862942553,12050.9169741095,13437.362408795601,15317.4602232925,14930.7190191612,15967.6783226293,17535.9722339308,18527.151118251102,19846.5236988219,20263.3628830571,20030.7455909978,20621.8996045491,21925.3972691305,23396.706784962204,24090.214778045,24018.011684717003,
232,Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.9452982701041,835.454656867723,803.240800165997,683.743518519693,785.128987349848,842.86762751397,907.824774680652,1024.60328699528,980.290371711053,987.571163170613,972.4547259341879,974.622824635291,1001.3274416982599,1061.18602237763,1052.02491600185,1007.66061443953,1037.70015234096,1025.04310076195,1058.2843418432199,1095.26284696965,1144.33240628451,1210.14284741094,1227.15615932305,1275.32531822813,1328.38029110687,1397.3324017002099,1954.20357349429,2012.2406926097303,2110.8264199865803,2211.6349345243398,2223.49830285652,
233,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308.9206193288,4778.90445920438,5230.042495633929,5743.488773505799,6277.41527368769,6860.49820038285,7299.589885882259,7140.45260526972,6589.599785617211,6910.33109946693,7302.89176455799,7648.85517154723,8179.39791825619,8863.74089898519,9608.54569481236,10256.3348319773,11024.848211376202,11869.6744503848,12244.8189389977,12191.4143933543,13195.3710969019,13519.1290212159,14870.9755534493,15407.6654018139,15480.2107903621,15822.370993481101,16616.1950047178,17422.952351205902,18530.2117879533,19233.865916986102,18232.7953533164,
234,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639.91471697592,2480.57242109568,1767.99890097416,1488.51166131662,1178.38721130516,1038.06333795116,867.5151297391969,884.706866117639,928.285769062839,961.80308841459,1048.59397915516,1155.2719806908,1278.36694213755,1419.99898899884,1579.25260198499,1705.06752902129,1843.44683002803,2000.14589072542,2155.2003379698604,2208.88978211505,2328.45750918529,2496.58220381777,2750.35506308297,3027.81412582447,3303.09819685826,3150.4271143731,3114.8955577858196,3252.9326553606797,3497.32358020808,3732.86906809322,3858.1973906511103,
235,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5433.16414571124,5209.4520242196,4402.200737323379,4447.61654950196,3661.49857011683,3392.66370249086,3617.90176477364,3211.99439423042,3432.77056251375,4009.08662862199,4275.014174895789,4510.655743242921,4548.01832877158,4736.91428393093,5055.94467065404,5829.428180759311,6588.02983396395,7420.559443707041,8561.57583433798,9021.143878910028,9810.61205370553,11294.9680818522,12057.1822385492,12739.1795756826,13490.997036153898,13690.6141143429,13862.275566957,14205.0265119624,15201.778571093999,16195.5387877252,,
236,Latin America & the Caribbean (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6175.204825135401,6496.7142952780005,6720.42793825327,6918.98290563095,7288.45759425352,7408.875311859069,7692.99959786996,8108.650249471891,8258.80519835705,8246.30420559197,8613.302172235459,8729.98407957703,8768.09260415167,8994.366869403579,9675.84041681618,10300.6859625282,11182.1557811462,11985.4964320423,12599.4791119848,12397.0873371316,13182.514689951498,14057.966265263798,14344.6767849867,14834.425000938201,15155.5692331217,14946.5090739525,15209.3311840455,15849.0828669983,16334.0369979223,16527.0797114694,15561.8275956061,
237,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.87723327252,1459.4846117231,1351.01938404761,1311.3845559326899,1317.60445167199,1366.55984466085,1321.6194707433199,1467.5890203052302,1636.48876269232,1784.35827606161,1938.85296942656,2060.24777126229,2345.54533919972,2483.1752688442602,2721.04196769099,2912.73638111955,3130.5907130077003,3177.48513651044,3168.41925877539,3780.0449456310903,4141.29283047871,
238,Middle East & North Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4616.45169608997,4967.93845749981,5191.12687285591,5336.3092964042,5408.6200590626095,5555.427094455079,5874.81092281199,6067.39349522241,6431.60203739667,6694.665934951121,7162.997414149109,7358.1990161389695,7569.55323863817,7707.245414226609,8405.76785090203,8880.06600931894,9453.61059932978,10126.8123859724,10515.5461240395,10678.3746789585,11168.3245370349,11121.0132563481,11408.952414200001,11300.0457702672,10945.6772970188,10245.0146979748,10196.2096973443,10495.408846085,10643.8919009032,10716.9886658351,10385.4433526565,
239,Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224.44883164784,2442.72649410119,2500.61983620607,2651.19228164895,2836.4790010714696,3102.08683704424,3206.0648614411402,3291.2179114894398,3395.51099686038,3556.2692199920502,3649.3847965186205,3848.8147326529497,4076.8406453827,4224.16425430563,4206.99700219636,4311.698529250901,4400.42839638835,4492.76677228502,4760.2719310354905,4524.73128953376,4610.50758977194,5048.2770622875705,5228.95002753247,5388.09849343289,5639.837475882459,5774.169999182729,6195.840298731,6467.12427796495,6565.223214678311,6647.858998502889,6695.142862141421,
240,South Asia (IDA & IBRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.9732465950399,1282.80495632048,1357.8798957885901,1419.48629097306,1505.02889068142,1609.26092448648,1715.54868662039,1775.6114039106199,1858.49189851832,1992.2435032260998,2080.16176936353,2180.62507541754,2253.96617777905,2420.9803599028196,2629.03983843958,2868.29114031398,3130.28609614208,3394.24285755529,3516.9919009867103,3737.92819820169,4009.71460159711,4242.34782022779,4572.16867907171,4757.74531411709,4934.33450846635,5142.9384130936205,5458.39724465716,5773.980601241321,6218.55374228635,6508.007160481059,6133.03652203344,
241,Sub-Saharan Africa (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.9395556235897,1824.09959072272,1813.3603241967899,1797.4109257279101,1806.4590808525898,1859.3649327324802,1939.60667081338,1998.6285314730499,2018.69580793865,2041.2136867619897,2104.7549627382,2185.3735280921696,2294.8387760700502,2372.14756180412,2529.0582327235397,2693.41550325886,2866.4820754921,3042.50965435534,3177.49730195415,3209.64796932562,3343.87201339592,3464.6897165428495,3453.1948766691803,3626.75432728709,3787.97520497937,3777.5516583559497,3804.97341515012,3868.53601273447,3968.84879518134,4040.95439599989,3909.4126647190706,
242,Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7055.33544453307,7472.07423831688,8362.14797110898,8455.765529380109,8902.014453196129,9399.798197829441,10227.517427438399,11173.2065168048,12198.9347841704,13344.574886132199,14547.2354243521,15431.612378243999,16845.8782346019,19539.4048064546,21550.6709980195,23485.5304913971,27264.771645154902,29196.023484343503,30632.9920857471,29366.356403086498,30528.893138099702,30887.982797307202,30063.3274626865,30059.7156457675,29698.5699447137,27397.229201165,26389.7416688838,26342.6166624768,26880.638722877404,26920.144729383,25023.6952469772,
243,Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3784.0180571896794,3975.3397878837895,4288.65864501516,4393.583563532179,4541.24102888235,4663.60399602877,5010.42857358993,5304.372631744121,5552.86166954048,5909.63671905087,6264.56065418687,6586.94881030977,6726.51123239183,7120.218588210981,7708.18886365193,8156.64497357494,8762.2979006963,9504.9263660909,9994.053871595579,10267.0350662332,10640.6146800597,10576.074140376,10731.3648923533,10769.9080408074,11024.809216738999,10825.087447997299,10993.6254811499,11234.489724859599,11658.726820561398,11899.9563869168,10822.8471746334,
244,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8531.07825805481,8750.56856904912,9330.78940277217,10153.751369379,9649.885218134059,10394.4522484118,11130.5311103979,11964.035329903001,9102.6876922475,8774.3477483602,9628.914701746291,9280.25319725365,9401.23132772185,9699.92386379777,10979.769043155,12003.8479309778,13748.436532895,14986.1491469257,16182.480508856599,15597.9969428862,17542.1974989753,19799.115677193702,20772.4989492004,22438.7142497217,24090.2360374724,25753.3905100464,26512.0169514886,27913.8187158996,27960.980283621,26867.470307977,27235.4258308094,
245,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.34269420434,1632.9885233429902,1698.69136445035,1793.89834660823,2006.4351582372199,1937.8294410987,1851.89006592263,2071.12096614165,2418.05744129864,2411.50916067237,2429.01069520805,2499.9610433823,2706.93009393983,2629.38179405709,2623.99163626901,2570.64485310905,2672.7364626111103,2889.97863307234,3151.78604443587,3006.4709240138695,2928.1187626049605,3182.19911438705,3084.5730926380897,3250.59005568992,3317.4322873683,3613.73476634734,3717.9172740026597,3896.74847292992,4040.29591135419,4455.54263488144,4652.95384438438,
246,United Republic of Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.991101706707,978.909719479366,973.343605350717,975.009181866024,979.698948966868,1006.0911247195099,1043.15644669434,1072.9418028789098,1099.5510569654,1142.6259436597,1191.28366680265,1258.10715030749,1331.99250106647,1407.38692221876,1510.4953309698099,1627.47038455021,1736.73159786729,1851.1730163604602,1938.7204965821,1998.2978944473602,2088.09771915927,2228.69649535672,2099.42972210947,2194.88485866424,2243.59245177191,2348.4434970770603,2479.33409975074,2530.603317381,2652.39137762855,2773.15561377736,2779.91028970693,
247,Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.397178356413,711.367943722979,727.798179000403,781.228871217475,822.517896853766,908.106171918794,978.9104494711771,1017.12510012362,1048.2698045114698,1115.92864532173,1142.0032853897098,1190.3621985678801,1274.12655135011,1338.54218012418,1422.12805083138,1510.66554659779,1670.7113401878798,1802.2073880706303,1935.21785692282,2017.6655657662698,2088.6219928100304,2259.4428885976,2013.88071077228,2014.2749612649102,2088.4073305890397,2128.74495548916,2092.4755658992003,2074.65243576542,2175.8080625016,2275.21445635946,2294.33510740949,
248,Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7617.17723490052,7174.582512510029,6592.610133892879,5787.34074186425,4579.95117490992,4138.08264684531,3826.26108038127,3812.4271669128298,3816.0336353642797,3899.9804664285707,4265.122661900639,4792.33830734275,5177.013596170129,5822.028752216539,6734.882713600689,7210.60349505145,8045.486500816321,8993.893856365501,9425.439534647629,8095.591415121479,8558.99171339789,9246.76919300463,9705.35870651105,11111.051434114099,10743.586363815699,10164.327334085201,11148.196546631001,11860.5609298492,12633.134073521298,13346.4758771814,13054.7609939201,
249,Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293.27399696837,3417.4100166429303,3501.88575771023,3677.0397104449603,3845.51066506605,4033.3732383625397,4274.54570915584,4543.76322083589,4593.61168510648,4786.19502708994,5181.49197084589,5448.24135441892,5756.312684307951,6165.147360161221,6818.727083073,7541.805148995259,8545.18848392112,9556.51110575798,10506.2474268636,10820.2433690904,11769.015939468201,12800.8164679212,13626.5004064203,14359.797071103001,14832.9108763786,14907.9542502935,15377.6741735868,16203.800757903999,17301.128342794098,18123.470867321103,18073.8967468269,
250,Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6385.96155741081,6787.400090067161,7438.5350370288,7759.96535154179,8440.574912040329,8431.903162836401,9000.72104198845,9875.518951973929,10371.685652876,10264.5276055778,10255.100882172099,10059.7877241318,9427.15285991748,9686.495101530649,10451.8934493213,11580.385676068101,12406.3658786305,13547.1312743656,14764.187651671202,15464.2622035389,16817.0790492985,18002.8938254166,18192.329703838703,19130.0613970595,20093.6240651453,20217.560436564097,22454.3948288087,23009.8742286911,23588.1513898133,24006.7869388827,22793.6879803833,
251,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.875701334702,29967.712718174902,31459.1389804773,32853.6769523009,34513.5615037271,36334.9087770589,37133.2428088526,38023.1611144021,39496.4858751381,41712.8010675545,44114.74778105441,46298.73144409269,47975.967695803796,48382.55844905519,47099.980471134295,48466.6576026922,49882.558132149505,51602.931045790705,53106.5367672165,55049.9883272312,56863.3714957652,58021.4004997125,60109.6557260477,63064.418409672806,65279.529026095,63593.4436209541,
252,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.80246012017,2678.49897040403,2376.34218765458,2323.31728978738,2205.8074820995103,2191.8288935932997,2226.90034458395,2340.05639611211,2428.74251167268,2542.20173476865,2661.6188185842702,2797.6137748724395,2918.84534965641,3063.03725877466,3341.03798474284,3641.92894904021,3982.8320274845396,4413.96997843348,4827.99362858401,5168.511296058279,5469.381172692751,5844.80756223251,6061.947153883579,6302.64724360333,6494.859940900639,6680.184700676839,6796.904892094829,6840.709860017049,7252.98519675475,7658.89955894696,7734.02449532989,
253,St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3839.41547096405,3885.0125063365504,4136.69135076377,4518.8131411575205,4554.471585604871,5011.86373786361,5172.2316605713395,5453.70068131995,5745.34705372472,5988.707451776861,6221.54904545643,6460.38229204714,6964.36556864107,7623.16448380217,8138.89321816818,8593.56705003991,9535.6041729117,10127.0964880464,10498.791954927,10367.093598917,10139.5356186474,10302.5154675668,10457.1584317001,10909.2641778268,11309.403789513799,11643.2269226937,12456.0437503421,12245.126337829699,12765.307724288201,13017.3368299919,12705.0186107045,
254,Venezuela (Bolivarian Republic of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594.838668703671,10633.3323650927,11275.895761678501,11322.0557160544,11051.4851366445,11484.9370175135,11435.0716627126,12136.002871435901,12070.4106793348,11294.758800811102,11748.9894765885,12185.543108593502,11078.0770450801,10224.906513121601,12207.7178980276,13657.815542348899,15219.715616908301,16748.7192824652,17723.1504744565,17042.6826713899,16740.3682415571,17527.7487382376,,,,,,,,,,
255,British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Viet Nam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0893514813961,983.666861515959,1070.76374614829,1161.4188217999301,1267.38897216032,1393.5886243975501,1528.02289614211,1658.9253551379902,1751.98495914325,1840.44083887238,1987.30273505379,2134.43833474013,2282.8583274296802,2462.50157504763,2694.4581245632103,2960.6410184508695,3232.8129693529804,3522.93833102894,3758.55492154307,3952.7342408952704,4213.29572145975,4523.25272760324,5042.4811863999,5358.94663695122,5745.205253513421,6102.63686904782,6572.97623420622,7155.4431870997,7768.080217520441,8381.23931963427,8650.13346960462,
