,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
33,Botswana,60.493957998383294,64.1761395717201,68.05034895866869,71.10643908476509,75.9559184671664,81.7699943344463,89.9795529147183,100.40514351126801,110.97864233084,126.54554836490101,153.32637867116998,197.19422158384603,246.541537808657,353.858479311184,428.198433216064,479.09129312507696,483.141319661,564.1290109772959,709.189337954404,947.755045659149,1181.6138697906301,1154.17857802724,1054.05594644715,1176.81953466606,1202.97600222274,1042.23975387474,1253.55531668926,1701.67813286944,2203.6466149246203,2477.9753575759196,2945.83203953801,2972.72895276223,3040.9893962339197,2973.38040121706,2970.11842524935,3219.91424224552,3221.68905579312,3258.98242785922,3039.9649435951897,3405.8210582008196,3522.3108214571002,3278.01607934706,3190.62481146154,4330.97236855283,5073.52040802149,5513.33106259322,5521.990608104449,5832.73705168476,5713.54393106428,5255.77653269313,6434.81248526822,7617.310041325509,7050.573471866809,7224.912737285641,7495.220866088051,6402.9101833839095,6982.91749241303,7296.09214157008,7503.8785883646,7203.064221229979,6404.8999315907395,
34,Central African Republic,74.68734696988359,80.6880637274186,80.2127116671332,81.9179092292569,88.29011577744129,91.83037465299542,94.398235690021,95.8964839249802,109.945910359308,105.707101319157,104.412016474153,109.453359228713,123.31065124090401,143.115846298987,146.22776727777799,193.35498211823202,225.91317449195998,248.686033177452,292.47000891963296,327.34122487471,362.400148758455,306.832239268922,320.429832125767,273.501381836801,257.35363663478597,340.20138899431,432.01175871672206,453.74621848651606,469.529167023013,449.398895759867,513.304187659237,478.50327636139394,477.122324295377,419.802703848229,271.505497625502,346.108196202762,304.631075543624,276.421596079059,278.3319014924,280.908424234562,251.207291436082,250.35714589965698,260.745458695544,293.661549027692,320.736812338314,331.163088206718,354.670863314704,404.37454291449797,464.561204695005,474.70562754305496,488.421735800876,551.749721946219,565.80120711394,380.29791114377997,424.449131659484,377.422917680195,402.191645130502,450.900657858547,475.953813864813,467.908032277798,492.79587119399,
35,Canada,2259.29428549881,2240.43303945853,2268.58534607907,2374.49844764883,2555.11114601309,2770.3618040814504,3047.1061470795803,3217.1592936079496,3462.67887195794,3763.9533793841706,4121.93281373693,4520.1628781257,5089.58790204875,5838.660894340121,7033.01102090736,7511.211342791509,8809.26466044933,8919.05746104275,9123.69133364505,10043.6609586669,11170.5639723393,12337.4662493804,12481.8747874298,13425.1224888294,13877.9170763469,14114.8077599664,14461.069238878701,16308.9669663579,18936.9641024997,20715.631483174,21448.3619600057,21768.3432941828,20879.8483300891,20121.1612532855,19935.3814579208,20613.7878829216,21227.3475315896,21901.562854839198,21024.5850687045,22315.246673154503,24271.002056382098,23822.060117896403,24255.338581832202,28300.463096379102,32143.681407856202,36382.5079164537,40504.0607253203,44659.8951408034,46710.5055759013,40876.3101540295,47562.083425305704,52223.696112355996,52669.0899632316,52635.1749580433,50955.9983232404,43596.1355365546,42315.6037056806,45129.3564395662,46548.520360080896,46338.3409560127,43294.6481631917,
36,Central Europe and the Baltics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.68878120765,2197.2459765924,2360.94634805091,2491.0122995575,2826.23576671782,3580.3545078996294,3795.8291680601396,3747.7567145854705,4108.44613561677,3988.2467280124297,3948.7624707772297,4354.43244033702,4938.54456748869,5946.456624525849,7176.70140197746,8362.98075380163,9481.35673639443,12019.8303255141,14593.2502162056,12312.383581711101,12622.2627981338,13910.481130723101,13020.833992272299,13717.712377766698,14161.387060974399,12521.7914103908,12829.8963422228,14248.7481226245,16045.953635220501,16346.5549412626,16168.1966521921,
37,Switzerland,1787.3603477020101,1971.31632279228,2131.39165159983,2294.18284731738,2501.2931899637697,2620.475547353,2784.73354771646,2960.7225858838397,3121.8890308771997,3344.78360254639,,,,,,,,,,,19410.1893547743,17679.8688671472,18015.1059588746,17874.2506500052,17005.5342408851,17166.518499415903,24480.4225642346,30466.109021917797,32717.9204479296,31334.9790794011,39607.8190856429,39577.748748750695,40747.925462279105,39270.114134604104,43128.014108908996,50155.974127321795,48144.5791284296,41631.4388587844,42740.128182514905,41786.2341411701,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.51922182691,74572.232372807,72083.167695454,77117.126014204,91254.03476096869,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87097.0364503764,
38,Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40584.8285093159,42444.007623373596,43382.8268494819,41804.3709161492,44545.92231316191,48858.831864857595,56751.126936232,58198.9841849805,63243.373833043894,74458.79466605191,,,,,,,,,,,,,,
39,Chile,505.34932548775396,555.134402585522,638.945359978238,655.2522487425421,678.12810640018,670.395685818079,772.725716153161,753.1279578809281,756.912000888148,870.3198385480409,932.861569157008,1094.6822532292301,1173.21838912003,1640.02969981711,1554.38780304276,719.5991575343021,961.424604043232,1278.3281597291,1441.94208564388,1937.2665721033602,2542.76380632828,2979.60787872839,2156.51306610576,1709.44206937403,1624.63196763634,1444.28013827502,1517.86134513797,1760.30639801716,2026.8379142581698,2288.55494089948,2494.5267963643,2803.5627137325896,3350.2140887644105,3535.1743601022795,4024.21522782414,5107.27751262395,5349.80522678303,5745.3710755621305,5446.57952186233,4957.77755686759,5074.90261608751,4574.59471550233,4446.24937096032,4772.5637229922495,6194.852720168871,7598.528877459491,9464.54850677338,10502.3507082138,10751.4816046617,10208.9079714327,12808.0383396885,14637.233440793201,15351.5407387153,15842.936483623998,14670.9889142695,13574.1692377524,13753.592148509599,14998.8170563218,15888.144355397,14741.714403993601,13231.7042069381,
40,China,89.52054151035841,75.8058379259965,70.90941166710071,74.3136434486145,85.4985551596313,98.48677775222059,104.324566181147,96.5895319417819,91.4727183066072,100.12990326618,113.16299155468599,118.65457778534599,131.883561243868,157.090374298657,160.140093727686,178.34181960809602,165.40554037241998,185.42283291367298,156.396388520044,183.983152215978,194.80472218683602,197.07147449910198,203.33491950346402,225.431928890812,250.71396904698798,294.45884850496003,281.928120911563,251.811956961329,283.537695240524,310.8819124049,317.884673040928,333.142145400184,366.460692306116,377.3898394789,473.49227871998903,609.656679205465,709.4137550880021,781.7441643430141,828.580479299572,873.287061730612,959.372483635864,1053.10824300262,1148.5082904388698,1288.6432518347501,1508.66809788453,1753.41782926104,2099.22943460734,2693.97006340427,3468.30460207977,3832.2364324692207,4550.45310775599,5614.35213522114,6300.61511825789,7020.33848453658,7636.116601255021,8016.43143498003,8094.363366751941,8816.98690451989,9905.342003892529,10143.8381719921,10434.7751874839,
41,Côte d’Ivoire,155.899632793964,170.243050474462,171.12863963728202,194.212529845992,226.227041791045,217.60244145006,233.614905479198,238.310487673876,271.853345495868,277.972127908897,285.273034325563,297.280360552613,331.670010106764,429.412933747764,501.552678161048,607.235001739293,694.383247143566,891.6346022584711,1074.86200816112,1189.56839662251,1266.62387688845,1004.63437278325,863.333432585532,747.7561819472211,717.8976674801311,703.5195151597791,888.528580547471,942.931007506008,924.327245161761,848.289544332952,905.322019526304,848.75311593867,870.480701711964,832.2830587257699,605.26336693829,774.6713757252521,1232.25365555692,1192.77946057089,1258.5247100378099,1177.0407941199499,1007.4673895039,997.478784301277,1047.7522653733802,1207.51264780798,1308.2878198271,1309.59165282851,1347.98882431013,1500.16780515301,1738.19210063268,1689.3447616219,1701.47570153035,1744.93889692888,1684.7815862703799,1935.946845307,2156.6458830895103,1972.5456830583603,2013.38144761651,2111.02655726645,2314.05095836881,2276.3323939018,2325.72370502247,
42,Cameroon,118.643145152375,123.514808121384,128.594637171558,130.175274222774,137.629764066857,141.00251500175,144.015365257037,154.677890714907,168.702148776461,173.121717613681,176.57370922057598,184.903475790353,218.176053625042,269.592295990753,297.686036001171,383.44054689943397,378.123621592424,430.381399346939,574.166389497957,707.54428955229,774.1852433959109,743.7601603598799,721.21630693668,726.505955159392,749.339066162896,848.473279523312,1140.5971821824498,1216.06446737421,1104.79375307297,963.832678121054,1045.36436194844,975.471948892412,965.780738944037,1257.9057091906698,672.8486879840319,798.8813102159779,794.051161595263,752.169823734245,767.340360312315,765.3103315319031,681.102042961201,687.648134393621,759.111851391454,950.564863700067,1090.78533201113,1100.17492617744,1147.4365999036,1277.51680707357,1439.5478041268,1411.47457192714,1352.30227450638,1465.14578817708,1403.5229152178301,1527.7512566795401,1604.2140347918698,1382.5097900241,1413.2559568153,1469.44749980724,1585.24053445546,1533.09568807789,1537.13021832773,
43,"Congo, Dem. Rep.",220.313989852155,197.39135916041698,235.63352441259,377.429878539264,170.467004976226,232.811127800512,253.759208730228,184.13043916017202,206.714951094744,258.606476692633,243.74978094232497,272.06542945073,292.297125486771,362.843564184467,430.70215781647397,446.97554027902703,409.524225322845,509.06677026239703,615.978907619614,587.151584760885,546.112499546726,463.67117198242005,492.532491220107,387.50766358739503,269.842724251425,240.788098157669,263.83130033462504,243.00478568946602,273.127819391893,269.592875852379,270.13054337707996,268.292496875798,220.36800725844398,275.821616897652,145.095603541252,135.823593568292,134.99516482123698,138.97904821928898,138.589100270811,102.597973159678,405.216218582649,153.59104408019698,175.009951043154,173.796125167459,194.040002646806,218.386226715772,255.433043197206,286.330472470967,327.563721821663,298.619691614791,334.02157774666,387.08247695856903,424.60037381496,457.963747509632,486.78709511943606,497.31703907736505,471.318822463486,467.07423172679,560.807358238634,580.716870645391,543.950392515803,
44,"Congo, Rep.",129.370336447463,145.405978762349,155.738527194474,157.055866084783,165.009165867241,171.646141568633,185.892255165537,194.660335629878,200.395017879914,205.534029401003,207.22130016308398,235.83728081054699,291.977492444426,374.127702881797,392.321084246093,499.20195581495005,476.850478840197,469.687930428265,523.912329082649,694.1768267644161,959.427497534547,1088.97669922363,1146.30564846519,1080.81628815487,1098.44164099004,1051.87369246428,875.451670233046,1058.2294215081401,991.518705375561,1042.05200679267,1187.54977238995,1124.89786317114,1178.0271106852001,1048.6129912605302,672.163194809393,781.525011698952,912.012351163656,810.076644427695,660.471477355426,774.7119448258901,1032.13754246093,869.100501660447,916.5880377556191,1028.41522164071,1326.59668816877,1834.88001382638,2153.49174337774,2262.8544101954103,2892.41696234479,2336.16095749982,3073.5577836655702,3557.5561698838,3923.0935086094605,3883.7468478740298,3776.4855678433796,2447.53930827041,2050.9934147723197,2169.9915035396302,2606.6153307839,2369.72949429109,1846.13129708695,
45,Colombia,251.041522886697,274.052264169385,289.917945751026,274.314957549389,328.655032086694,307.646860038546,281.566048500385,293.644264112561,292.257496192437,307.99521019573103,335.11820356768396,355.40751738159105,385.11252084799304,448.033817191843,525.525729824423,544.290906620908,623.4289690635151,773.7458155065201,904.010693463528,1061.8483448358802,1241.63958703115,1323.37657317699,1386.6729690481302,1348.80462319265,1304.17717695327,1165.04241373426,1142.93936333953,1165.98239687223,1232.2261538319199,1218.2110099369,1445.32863023383,1456.69435734689,1697.11293600516,1893.5422119373397,2284.83881295591,2539.9128772191502,2620.53876171399,2827.3795266944603,2566.0241938207396,2209.93165047196,2520.48108876016,2439.68245582205,2396.62712731836,2281.40176243006,2782.62318502156,3414.4651583471505,3741.09283661274,4714.07305530504,5472.53652992426,5193.2414579507795,6336.709473984671,7335.166934476059,8050.255371670509,8218.34784431478,8114.343920851609,6175.8760297026,5870.77795724165,6376.706715526011,6729.583331981679,6424.9794924083,5334.556042339171,
46,Comoros,,,,,,,,,,,,,,,,,,,,,689.3984895278489,618.1972868895771,562.815025336712,570.1541214662969,534.6491149278891,553.632402654304,763.325350469944,896.1331714230259,918.8997605233291,854.4652011176801,1043.7906591952499,1000.5562905940599,1047.96514391928,1008.03846925938,690.46725005002,838.171684031953,810.54755207638,726.0523148536521,718.1212693561839,723.178255479899,647.425811810504,680.905572824133,747.9888625038001,937.7108963452021,1061.07554752819,1069.0294263185401,1114.94528131922,1240.09252846752,1393.21603163764,1344.7304060003098,1316.49121286421,1447.9451437749601,1403.36025196698,1505.33729247147,1513.8303792438,1242.58560784999,1273.05095200255,1323.8148430129402,1428.2904632432198,1401.54231196814,1420.66174747221,
47,Cabo Verde,,,,,,,,,,,,,,,,,,,,,501.13749449253,483.12692550087195,477.93925651805495,461.23999709149905,431.237554822691,441.90662888927,602.158496333097,732.5632731235,811.398338220042,807.5623923792731,908.0881284144199,923.744280787787,1003.92954109172,1339.7295767669198,1080.15656461598,1261.10309803336,1269.12057723296,1213.6328637989,1265.1978495826,1408.98620321479,1259.35306724402,1292.22651152195,1401.8910729764902,1809.1100298476802,2024.2663812933802,2099.14841708582,2361.38010115423,3186.77993467023,3721.21999284574,3517.43015558829,3378.3234334576,3740.37410269948,3447.4831000738695,3616.0355696893203,3588.6255841840702,3043.03138156811,3130.99875340636,3289.90220261281,3616.4645374971296,3603.7752405846204,3064.2723884281895,
48,Costa Rica,381.363681787435,355.00274880539297,334.309248673039,344.354656780256,352.33688492332703,372.28057805405405,393.480684289771,412.235106379122,442.779608706134,474.795303927538,533.091564923652,568.0964468111711,636.905052312237,767.3271287503931,816.036862476808,936.3368227930071,1122.80763217263,1393.00051633396,1555.54041110176,1734.61797031565,2021.54877949117,1068.50242458534,1032.99700439486,1213.5564598778901,1373.9392613492098,1432.0812477993,1572.45502472836,1571.2923096183301,1558.5058685587803,1727.87096064885,1831.0001509118601,2247.3733792874104,2605.80522495869,2841.6427799271696,3031.8887706580604,3265.6933813115697,3215.1056867319603,3391.9777352212104,3597.4345089865,3668.8020678950297,3789.05388634101,3960.30770309298,4042.7056859947497,4147.8243689602505,4404.71188432054,4676.3793656239395,5227.465951933061,6103.74191704459,6901.38830613085,6801.036734596661,8227.12749377141,9229.834516694542,10075.0046155735,10744.0910189201,10847.169667292901,11642.778051719399,12011.222754435401,12225.5744931403,12485.423896168,12693.8279560372,12140.8541545754,
49,Caribbean small states,448.256417447373,476.901483888726,494.73637187033205,516.739524018496,547.950527291194,580.944135963881,621.4347270923371,658.350898363452,645.928307266593,695.0389817420711,755.144559357995,811.1317470238471,925.527534480403,1000.8623626892501,1285.4933030582902,1485.1613291795402,1511.8749381020498,1736.7491543316,1759.82502005686,1999.18848673151,2461.6558835374103,2683.65522411158,2940.21279062542,2942.7191694844896,2778.89334709211,2722.8282748124698,2466.2990989814703,2633.1164445761897,2775.62222203278,2827.6886233308396,2997.31956302458,2951.0596376612298,2875.18972113563,3084.6608310886104,3214.05181011518,3514.10074337766,3803.6232878049395,4421.50707412031,4690.20395000793,4938.523879559601,5253.44208321395,5374.08324826744,5600.442570366379,5945.87788692389,6459.565380172579,7255.144091375179,8201.29050985631,9054.85175593343,10225.3802149575,8578.71693323928,9253.2139893894,9920.91010522619,10187.301392945,10296.5275947938,10381.475531393,10141.4153938201,9574.22148611917,9800.96588647345,10234.211179124399,10291.807319024101,8873.52192883729,
